Profile Summary
Generated on: 2020-11-14 16:05:54
Msec since Epoch: 1605369954098
Profiled application: DeepPointV1FPGA
Target platform: Xilinx
Tool version: 2019.1
Target devices: xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0
Flow mode: System Run

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
clWaitForEvents,422,28243,0.101401,66.9266,764.264,
clCreateBuffer,810,12688.1,0.01961,15.6644,107.987,
clEnqueueReadBuffer,41,1753.36,0.145784,42.7648,213.313,
clReleaseMemObject,455,1483.17,0.004982,3.25972,23.125,
clSetKernelArg,4372,825.527,0.005037,0.188821,27.0033,
clEnqueueTask,422,256.253,0.08021,0.607234,19.4922,
clCreateProgramWithBinary,1,239.939,239.939,239.939,239.939,
clCreateKernel,71,88.73,1.19629,1.24972,1.30639,
clEnqueueWriteBuffer,268,40.2256,0.054402,0.150096,1.5465,
clGetEventProfilingInfo,844,5.41292,0.005045,0.00641342,0.040892,
clReleaseEvent,422,4.24078,0.007581,0.0100493,0.062523,
clReleaseKernel,60,0.431652,0.006421,0.0071942,0.012527,
clGetExtensionFunctionAddress,2,0.090587,0.017846,0.0452935,0.072741,
clGetPlatformInfo,14,0.077387,0.004959,0.00552764,0.008324,
clGetDeviceInfo,2,0.043256,0.007668,0.021628,0.035588,
clRetainDevice,4,0.031904,0.006635,0.007976,0.010536,
clReleaseDevice,3,0.019364,0.005243,0.00645467,0.008428,
clGetDeviceIDs,2,0.019089,0.005721,0.0095445,0.013368,
clGetExtensionFunctionAddressForPlatform,2,0.018159,0.006229,0.0090795,0.01193,
clCreateCommandQueue,1,0.013727,0.013727,0.013727,0.013727,
clCreateContext,1,0.011806,0.011806,0.011806,0.011806,


Kernel Execution
Kernel,Number Of Enqueues,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
task_concat,8,633.408,9.21314,79.176,181.855,
task_conv2_1x1_direct,8,4087.39,247.963,510.924,736.706,
task_datamover,2,1.13934,0.524764,0.569672,0.61458,
task_datamover,1,0.523661,0.523661,0.523661,0.523661,
task_datamover,1,32.9497,32.9497,32.9497,32.9497,
task_datamover,3,27.7964,0.520345,9.26546,26.3441,
task_datamover,2,65.851,32.8988,32.9255,32.9522,
task_datamover,1,65.6716,65.6716,65.6716,65.6716,
task_datamover,1,0.581414,0.581414,0.581414,0.581414,
task_datamover,1,32.8978,32.8978,32.8978,32.8978,
task_datamover,1,8.32191,8.32191,8.32191,8.32191,
task_datamover,1,3.42931,3.42931,3.42931,3.42931,
task_datamover,1,32.9715,32.9715,32.9715,32.9715,
task_datamover,2,52.6843,26.3413,26.3422,26.343,
task_datamover,1,26.3561,26.3561,26.3561,26.3561,
task_datamover,4,230.038,32.971,57.5095,65.703,
task_datamover,3,131.525,32.923,43.8417,65.6727,
task_datamover,2,27.2748,0.923944,13.6374,26.3508,
task_datamover,1,26.3612,26.3612,26.3612,26.3612,
task_datamover,3,0.727245,0.103499,0.242415,0.51661,
task_datamover,3,35.7334,0.921233,11.9111,26.4621,
