Profile Summary
Generated on: 2020-11-16 22:17:18
Msec since Epoch: 1605565038401
Profiled application: DeepPointV1FPGA
Target platform: Xilinx
Tool version: 2019.1
Target devices: xilinx_aws-vu9p-f1-04261818_dynamic_5_0-0
Flow mode: System Run

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
clFlush,422,33860.6,0.107627,80.2385,917.222,
clCreateBuffer,690,9385.22,0.027696,13.6018,121.173,
clEnqueueReadBuffer,41,2106.83,0.138455,51.3862,255.148,
clSetKernelArg,4372,983.834,0.00444,0.225031,32.722,
clReleaseMemObject,335,390.63,0.004486,1.16606,27.1115,
clEnqueueTask,422,249.222,0.074663,0.590573,19.1169,
clCreateProgramWithBinary,1,234.636,234.636,234.636,234.636,
clCreateKernel,71,88.7137,1.20059,1.24949,1.31471,
clEnqueueWriteBuffer,268,41.5874,0.051498,0.155177,1.55516,
clGetEventProfilingInfo,844,4.64529,0.00455,0.0055039,0.027666,
clReleaseEvent,422,4.0774,0.007093,0.00966208,0.055878,
clWaitForEvents,422,2.6755,0.005435,0.00634004,0.068331,
clReleaseKernel,60,0.482731,0.005738,0.00804552,0.039192,
clGetExtensionFunctionAddress,2,0.107699,0.016081,0.0538495,0.091618,
clGetPlatformInfo,14,0.068281,0.004369,0.00487721,0.007647,
clRetainDevice,4,0.023862,0.004377,0.0059655,0.008752,
clReleaseDevice,3,0.017779,0.005026,0.00592633,0.007546,
clGetExtensionFunctionAddressForPlatform,2,0.016511,0.005709,0.0082555,0.010802,
clGetDeviceIDs,2,0.016229,0.004887,0.0081145,0.011342,
clGetDeviceInfo,2,0.014714,0.006713,0.007357,0.008001,
clCreateCommandQueue,1,0.012017,0.012017,0.012017,0.012017,
clCreateContext,1,0.010331,0.010331,0.010331,0.010331,


Kernel Execution
Kernel,Number Of Enqueues,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
task_concat,8,759.835,11.0239,94.9794,218.114,
task_conv2_1x1_direct,8,4904.58,297.539,613.072,883.968,
task_datamover,1,0.598926,0.598926,0.598926,0.598926,
task_datamover,1,0.605565,0.605565,0.605565,0.605565,
task_datamover,1,9.97798,9.97798,9.97798,9.97798,
task_datamover,1,31.6352,31.6352,31.6352,31.6352,
task_datamover,1,78.7792,78.7792,78.7792,78.7792,
task_datamover,1,0.68962,0.68962,0.68962,0.68962,
task_datamover,1,31.613,31.613,31.613,31.613,
task_datamover,1,0.600205,0.600205,0.600205,0.600205,
task_datamover,1,78.7982,78.7982,78.7982,78.7982,
task_datamover,1,0.647366,0.647366,0.647366,0.647366,
task_datamover,1,78.779,78.779,78.779,78.779,
task_datamover,1,1.1088,1.1088,1.1088,1.1088,
task_datamover,1,39.4496,39.4496,39.4496,39.4496,
task_datamover,1,39.4913,39.4913,39.4913,39.4913,
task_datamover,1,31.6413,31.6413,31.6413,31.6413,
task_datamover,3,118.411,39.4527,39.4704,39.4923,
task_datamover,2,35.6618,4.0656,17.8309,31.5962,
task_datamover,5,299.581,31.5902,59.9162,78.8385,
task_datamover,1,0.124298,0.124298,0.124298,0.124298,
task_datamover,1,78.7835,78.7835,78.7835,78.7835,
task_datamover,3,157.683,39.4488,52.5612,78.7673,
task_datamover,1,39.4645,39.4645,39.4645,39.4645,
task_datamover,2,32.6964,1.09137,16.3482,31.6051,
task_datamover,1,0.104115,0.104115,0.104115,0.104115,
